,userId,movieId
521,523,"[2, 293, 317, 318, 356, 364, 367, 527, 587, 594, 1485, 1704, 1721, 2959, 3147, 3578, 3949, 4014, 4270, 4973, 4993, 4995, 5444, 5618, 5952, 5971, 5989, 6350, 6539, 7143, 7147, 7153, 7361, 8861, 8970, 26776, 26903, 27731, 31658, 31696, 33615, 37729, 45722, 47610, 52722, 55167, 56174, 56367, 56757, 57504, 58559, 62336, 65261, 74458, 76093, 81591, 82169, 91529, 92259, 95167, 101962, 102407, 103141, 103772, 104283, 106782, 116797, 120130, 122904, 127052, 134130, 150548, 152081, 168252]"
522,524,"[1, 6, 10, 47, 95, 150, 151, 161, 235, 260, 349, 367, 377, 380, 457, 474, 480, 485, 494, 541, 552, 553, 587, 588, 589, 593, 733, 748, 805, 832, 924, 1047, 1049, 1136, 1196, 1197, 1198, 1200, 1201, 1208, 1225, 1231, 1233, 1234, 1240, 1242, 1250, 1266, 1270, 1272, 1275, 1278, 1291, 1303, 1356, 1374, 1376, 1385, 2019]"
523,525,"[1, 2, 39, 47, 50, 62, 107, 150, 158, 180, 223, 236, 260, 292, 293, 317, 318, 339, 356, 364, 367, 377, 380, 457, 480, 500, 520, 527, 551, 586, 588, 593, 595, 597, 608, 616, 733, 750, 899, 902, 914, 915, 916, 919, 920, 953, 1028, 1031, 1035, 1036, 1073, 1079, 1080, 1088, 1101, 1136, 1196, 1197, 1198, 1206, 1210, 1220, 1222, 1246, 1259, 1265, 1270, 1282, 1288, 1307, 1380, 1394, 1527, 1566, 1569, 1639, 1682, 1688, 1777, 1784, 1907, 1954, 1968, 2005, 2006, 2048, 2078, 2081, 2083, 2085, 2096, 2100, 2139, 2142, 2144, 2145, 2161, 2174, 2291, 2324, 2396, 2398, 2406, 2502, 2571, 2572, 2657, 2716, 2746, 2788, 2858, 2916, 2918, 2942, 2947, 2959, 2987, 2997, 3000, 3033, 3034, 3052, 3114, 3301, 3408, 3421, 3481, 3483, 3489, 3549, 3556, 3578, 3671, 3882, 3897, 3911, 3916, 3949, 3967, 3996, 4014, 4016, 4022, 4025, 4226, 4232, 4246, 4248, 4299, 4306, 4308, 4367, 4447, 4642, 4700, 4720, 4734, 4816, 4857, 4878, 4886, 4963, 4973, 4979, 4995, 5013, 5014, 5064, 5066, 5159, 5266, 5380, 5444, 5502, 5618, 5669, 5791, 5816, 5903, 5971, 5989, 5991, 5992, 6218, 6281, 6296, 6331, 6377, 6378, 6385, 6503, 6539, 6711, 6773, 6807, 6874, 6890, 6936, 6942, 7022, 7090, 7147, 7285, 7346, 7361, 7438, 7451, 7458, 7762, 8264, 8366, 8368, 8370, 8376, 8464, 8533, 8622, 8641, 8784, 8873, 8874, 8910, 8937, 8961, 8981, 8983, 26662, 27611, 27801, 27878, 31658, 32587, 33004, 33166, 33679, 34072, 34162, 34405, 37729, 37741, 40629, 41566, 41571, 42002, 42734, 44191, 44195, 44199, 44555, 45720, 45880, 46578, 46972, 47999, 48394, 48774, 48780, 49272, 49286, 50872, 51662, 52973, 52975, 53123, 54001, 54190, 54503, 54881, 55269, 56152, 56367, 56563, 57669, 58559, 58998, 60069, 60684, 60766, 61240, 62434, 66097, 66934, 68237, 68954, 69757, 69844, 70286, 70293, 71462, 71535, 72226, 76093, 76251, 78499, 79132, 79702, 80463, 80549, 81564, 81591, 81834, 81845, 81847, 86833, 87232, 88125, 88140, 88163, 88810, 89745, 91500, 91529, 91869, 93510, 93721, 94777, 94959, 95167, 96079, 96588, 96610, 96821, 97225, 97304, 97866, 97921, 97938, 98961, 99149, 102407, 102903, 103107, 103228, 104272, 106487, 106642, 106696, 106889, 108932, 109374, 109487, 110102, 111362, 111759, 112556, 112852, 116797, 117529, 119145, 120807, 122882, 122886, 122900, 122904, 122920, 127164, 134130, 134853, 140359, 142115, 142488, 142997, 146682, 147378, 147384, 148667, 159817, 164540]"
524,526,"[215, 296, 308, 318, 593, 608, 778, 1202, 1225, 1246, 1295, 1307, 1732, 1961, 2324, 2352, 2692, 2858, 2959, 3168, 3448, 3967, 4014, 4027, 4973, 4979, 6807, 7147, 8961, 39516, 44555, 46578, 51255, 55247, 55814, 60069, 63876, 68954, 81845, 90430, 92259, 96079, 106100, 106782, 106916, 106920, 109374, 112290, 128620, 134130, 135198, 176413, 176415]"
525,527,"[2, 34, 260, 329, 364, 454, 455, 480, 588, 590, 593, 595, 609, 733, 780, 849, 912, 913, 919, 969, 1017, 1031, 1035, 1073, 1097, 1125, 1129, 1196, 1198, 1210, 1214, 1246, 1254, 1258, 1259, 1269, 1270, 1287, 1291, 1333, 1350, 1356, 1371, 1372, 1373, 1374, 1376, 1387, 1393, 1566, 1587, 1663, 1810, 1848, 1909, 1931, 1961, 1968, 1982, 1994, 1997, 2000, 2057, 2099, 2115, 2118, 2135, 2137, 2138, 2150, 2160, 2161, 2193, 2288, 2312, 2346, 2355, 2421, 2429, 2450, 2455, 2470, 2471, 2477, 2528, 2529, 2533, 2565, 2613, 2657, 2716, 2797, 2822, 2866, 2867, 2871, 2872, 2918, 2944, 2947, 2950, 2968, 3016, 3036, 3044, 3071, 3072, 3114, 3147, 3210, 3359, 3396, 3401, 3421, 3448, 3499, 3672, 3673, 3674, 3698, 3751, 4016, 4232, 4299, 4445, 4571, 4638, 4720, 4801, 4836, 4896, 4912, 4936, 5039, 5040, 5060, 5218, 5250, 5540]"
526,528,"[110, 150, 296, 356, 457, 589, 593, 778, 1036, 1213, 1222, 1225, 1240, 1291, 1704, 1718, 1961, 2002, 2278, 2329, 2571, 2763, 3147, 3578, 4011, 4037, 4886, 4995, 5254, 5418, 6006, 6874, 7438, 33794, 44191, 44199, 48516, 51037, 55721, 58559, 64614, 67255, 80463, 80906, 85342, 89492, 89745, 91529, 91658, 97921, 105504, 106782]"
527,529,"[32, 95, 135, 260, 653, 733, 736, 780, 786]"
528,530,"[11, 150, 292, 339, 349, 356, 440, 454, 457, 474, 480, 539, 587, 590, 592, 593, 597]"
529,531,"[10, 260, 480, 593, 733, 1198, 1259, 1291, 1466, 1961, 4993, 5349]"
530,532,"[6, 110, 111, 318, 457, 480, 517, 527, 589, 593, 608, 707, 858, 1198, 1200, 1213, 1214, 1233, 1240, 1242, 1245, 1291, 1343, 1580, 1610, 1721, 1953, 2023, 2028, 2194, 2288, 2329, 2366, 2406, 2571, 2858, 2959, 3147, 3703, 4086, 4210, 4262]"
531,533,"[1, 356, 1200, 1214, 1215, 1258, 1387, 1997, 2160, 2288, 2502, 2571, 2918, 2959, 3727, 4105, 4886, 4973, 6502, 46578, 52281, 54995, 57274, 61240, 68954, 79132, 80831, 83134, 93840, 103688, 119145, 127096]"
532,534,"[1, 2, 10, 19, 31, 34, 44, 47, 48, 104, 153, 158, 160, 165, 169, 173, 180, 208, 223, 253, 260, 316, 344, 356, 364, 367, 393, 442, 480, 500, 519, 551, 586, 588, 592, 593, 596, 653, 736, 780, 783, 784, 798, 1033, 1036, 1097, 1196, 1198, 1210, 1215, 1270, 1282, 1291, 1370, 1377, 1387, 1485, 1517, 1527, 1544, 1566, 1580, 1588, 1591, 1676, 1682, 1688, 1721, 1784, 1801, 1831, 1876, 1894, 1907, 1917, 1923, 2003, 2004, 2005, 2011, 2012, 2018, 2028, 2054, 2080, 2081, 2085, 2089, 2115, 2161, 2167, 2174, 2273, 2291, 2294, 2324, 2329, 2355, 2394, 2571, 2617, 2628, 2640, 2683, 2700, 2706, 2716, 2717, 2762, 2858, 2947, 2948, 2949, 2953, 2985, 2986, 2987, 2993, 3114, 3159, 3300, 3483, 3489, 3578, 3624, 3751, 3752, 3793, 3948, 4011, 4103, 4270, 4306, 4366, 4369, 4370, 4446, 4533, 4638, 4701, 4728, 4816, 4874, 4886, 4887, 4896, 4963, 4993, 4995, 5219, 5313, 5349, 5378, 5418, 5444, 5445, 5449, 5459, 5574, 5621, 5816, 5882, 5952, 5956, 6156, 6333, 6373, 6377, 6383, 6536, 6539, 6550, 6659, 6754, 6863, 6874, 7090, 7143, 7153, 7254, 7293, 7373, 7438, 7458, 7569, 7991, 8360, 8368, 8371, 8528, 8636, 8640, 8644, 8807, 8874, 8917, 8961, 8972, 27251, 27368, 27611, 27660, 27706, 30825, 31878, 32031, 32587, 33004, 33493, 33615, 33669, 34162, 35836, 36289, 37386, 37729, 37830, 39715, 40815, 41569, 42718, 43836, 43928, 44191, 45186, 45431, 45499, 45672, 45722, 46972, 47200, 48774, 49272, 50872, 51024, 51255, 51412, 51662, 52287, 52722, 52973, 53125, 53138, 53140, 53519, 53972, 54004, 54259, 54272, 55768, 56152, 56171, 56174, 56921, 57504, 57640, 58025, 58297, 58998, 59022, 59103, 59315, 59615, 59784, 59900, 60040, 60072, 60126, 60937, 61132, 61160, 61248, 61289, 62113, 63082, 63113, 63131, 63859, 64167, 64695, 64957, 64969, 65514, 65685, 65802, 66097, 66785, 67087, 67197, 67408, 67923, 68157, 68358, 69122, 69275, 69278, 69805, 70183, 70305, 71254, 71264, 71530, 71535, 72308, 72378, 73017, 73268, 73804, 76093, 76175, 76251, 76293, 76743, 77561, 77866, 78469, 79091, 79132, 79134, 79139, 79185, 79224, 79428, 79695, 79702, 80166, 80549, 80615, 81229, 81564, 81847, 82461, 83134, 83349, 83480, 83613, 84772, 85179, 85261, 85367, 85414, 86332, 86644, 86892, 86911, 87222, 88140, 88744, 88785, 89305, 89745, 90403, 90522, 90746, 91353, 91485, 91542, 91630, 93363, 93510, 93766, 93838, 94015, 94777, 95309, 95510, 95720, 95875, 96079, 96110, 96588, 96737, 97225, 97752, 97836, 97913, 98243, 98491, 99007, 99112, 99117, 100163, 101025, 101076, 101112, 101142, 101864, 101962, 102445, 102716, 103249, 103335, 103341, 103384, 103772, 104129, 104218, 104241, 104243, 106002, 106072, 106491, 107406, 108932, 109487, 109850, 110102, 110501, 111113, 111362, 111759, 111781, 112138, 112580, 112818, 112852, 112897, 112911, 113532, 115122, 115149, 116668, 116724, 117529, 119145, 119655, 122886, 122892, 122904, 128542, 130520, 130634, 132046, 132157, 134853, 138036, 144734, 150993, 164367]"
533,535,"[2571, 2599, 2692, 2700, 2702, 2706, 2762, 2829, 2858]"
534,536,"[45, 110, 150, 225, 261, 272, 300, 332, 349, 356, 368, 371, 434, 454, 480, 516, 527, 593]"
535,537,"[318, 367, 2329, 2571, 3147, 4954, 4963, 4993, 5952, 5989, 6539, 6888, 7153, 8984, 45722, 48516, 53125, 53322, 55765, 55946, 58295, 58559, 69122, 69481, 69844, 72998, 79132, 80463, 80906, 82053, 86911, 90439, 97304, 98961, 99114, 104218, 105504, 106782]"
536,538,"[158, 364, 520, 588, 595, 671, 902, 1035, 1197, 1278, 1907, 2572, 2918, 3396, 3398, 3552, 3671, 3675, 4039, 4090, 4616, 5047, 5618, 7386, 7888, 8368, 44889, 56152, 58559, 66934, 68954, 69757, 69844, 80549, 81845]"
537,539,"[65, 88, 318, 527, 1197, 1265, 1801, 2094, 2329, 3087, 3264, 3301, 3740, 3745, 4306, 4886, 5218, 6377, 6539, 6753, 8360, 8641, 8961, 50872, 54259, 59784, 68954, 69122, 71535]"
538,540,"[47, 145, 260, 296, 589, 648, 736, 1073, 1196, 1210, 1409, 2028, 2107, 2329, 2571, 2628, 2747, 2772, 2841, 2959, 4239, 4886, 4993, 5349, 5378, 5445, 6365, 6539, 8874, 32587, 33493, 37733, 44191, 45722, 48385, 48516]"
539,541,"[7, 10, 11, 22, 50, 110, 132, 161, 218, 224, 253, 316, 318, 329, 349, 350, 356, 357, 362, 380, 454, 457, 474, 480, 497, 508, 524, 529, 539, 553, 590, 593, 594, 648, 720, 745]"
540,542,"[47, 141, 186, 296, 318, 356, 364, 410, 500, 594, 596, 924, 1073, 1097, 1200, 1206, 1246, 1282, 1377, 1380, 1527, 1580, 1645, 1653, 1784, 2012, 2302, 2329, 2539, 2542, 2571, 2572, 2694, 2700, 2858, 2918, 2959, 2997, 3052, 3408, 3863, 3948, 3949, 4226, 4306, 4344, 4370, 4446, 4886, 4963, 4973, 4995, 5218, 5299, 5418, 5445, 5679, 5989, 5991, 6377, 6378, 6539, 7254, 7361, 7451, 8360, 8529, 8644, 8874, 8958, 30825, 33004, 33679, 34319, 41566, 44191, 45447, 45517, 46976, 48516, 48780]"
541,543,"[135, 165, 231, 267, 344, 364, 377, 380, 588, 595, 637, 1036, 1253, 1265, 1270, 1347, 1387, 1388, 1580, 1702, 1917, 2378, 2379, 2380, 2381, 2382, 2421, 2463, 2571, 2762, 2791, 2792, 2858, 2959, 3258, 3301, 3785, 3825, 4226, 4388, 4526, 4545, 4886, 4994, 5989, 6287, 6373, 6377, 6482, 7361, 33794, 48385, 50872, 60069, 60408, 63082, 68157, 70286, 72998, 73881, 83134, 86882, 88163, 92259, 99114, 101765]"
542,544,"[40, 62, 68, 95, 116, 619, 626, 648, 650, 694, 736, 780, 1042, 1047, 1059, 1105, 1356]"
543,545,"[1267, 1367, 1438, 1876, 1909, 2427, 2605, 2641, 2671, 2763, 3991, 33794]"
544,546,"[70, 104, 370, 480, 589, 1249, 1673, 1965, 1969, 1970, 1971, 1972, 1976, 1977, 1990, 2791, 2858, 3190, 3316, 3328, 3354, 3408, 3409, 3626, 3877, 3917, 3918, 3937, 3939, 3940, 3941, 3942, 3959, 3984]"
545,547,"[541, 1131, 1189, 1199, 1211, 1273, 1288, 1300, 1394, 2020, 2076, 2858, 2917, 3039, 3102]"
546,548,"[69, 260, 356, 733, 1196, 1393, 1477, 1621, 2571, 3263, 3578, 3916, 4776, 4899, 5955, 6874, 7458, 8531, 49910, 58559, 80862]"
547,549,"[293, 318, 1036, 1198, 2028, 2571, 2959, 4226, 5952, 48516, 58559, 79132, 122924]"
548,550,"[1, 318, 356, 2571, 5989, 58559, 59315, 60069, 68954, 77561, 79132, 80549, 86332, 88140, 89745, 93510, 102125, 106782, 109487, 112852, 115713, 116797, 122882, 122892, 122904, 134130]"
549,551,"[47, 110, 260, 293, 296, 318, 356, 377, 589, 593, 648, 1036, 1210, 1270, 1370, 1608, 1704, 1721, 1917, 2000, 2028, 2324, 2353, 2571, 2762, 2959, 3147, 3623, 4085, 4262, 4306, 4369, 4701, 5010, 5418, 5445, 5816, 5989, 6365, 6377, 6378, 6934, 7293, 7445, 8368, 8464, 8798, 33679, 34162, 45186, 45499, 47099, 49272, 49530, 51080, 51255, 51935, 56174, 59315, 59369, 60069, 63113, 68954, 72998, 73017, 77561, 79132, 84152, 87232, 88125, 88129, 88140, 89745, 90439, 91500, 91535, 91542, 92259, 96079, 97938, 103042, 103772, 106487, 106782, 111362, 111659, 112171, 112175, 114662, 115149, 115210, 116797, 122918, 134130, 135569, 136020, 159093, 166528, 166568, 166643, 170697]"
550,552,"[19, 235, 296, 329, 356, 508, 527, 541, 551, 594, 708, 750, 902, 914, 923, 1028, 1064, 1073, 1125, 1136, 1175, 1193, 1196, 1201, 1203, 1208, 1220, 1222, 1259, 1405, 1584, 1610, 1617, 1704, 1729, 1784, 1912, 1923, 2005, 2115, 2194, 2289, 2359, 2470, 2501, 2502, 2528, 2541, 2571, 2628, 2641, 2657, 2700, 2706, 2716, 2746, 2762, 2857, 2890, 2916, 2944, 2959, 2968, 2987, 3006, 3020, 3098, 3104, 3108, 3114, 3148, 3175, 3252, 3255, 3300, 3317, 3396, 3421, 3536, 3751, 3868, 3911, 3948, 3967, 3994, 4019, 4085, 4308, 4734, 4848, 4878, 4896, 4975, 4995, 5013, 5349, 5377, 5378, 5747, 5816, 6377, 6378, 6947, 7143, 7153, 7361]"
551,553,"[6, 16, 32, 42, 50, 165, 231, 293, 296, 377, 428, 431, 555, 608, 778, 858, 1089, 1213, 1221, 1245, 1466, 1483, 1653, 1704, 1729, 1732, 1825, 1923, 2231, 2353, 2502, 2542, 2571, 2763, 2858, 2959, 3052, 3362, 3424, 3481, 3897, 3949, 4011, 4034, 4963, 5015, 5059, 5418, 5513, 5954, 5989, 6016, 6055, 6378, 6796, 6870, 7361, 7457, 8665, 8784, 8910, 27831, 33166, 40148, 43684, 44199, 44665, 48385, 48516, 49530, 50851, 53322, 54286, 55247, 55765, 55820, 58295, 60753, 61257]"
552,554,"[170, 306, 307, 364, 527, 538, 588, 593, 718, 858, 899, 901, 903, 907, 908, 912, 914, 919, 926, 953, 1022, 1028, 1032, 1035, 1081, 1088, 1093, 1097, 1196, 1207, 1210, 1213, 1225, 1247, 1276, 1286, 1380, 1381, 1416, 1487, 1673, 1674, 1947, 1951, 2017, 2028, 2078, 2080, 2081, 2087, 2096, 2282, 2324, 2396, 2541, 2542, 2567, 2571, 2617, 2671, 2710, 2746, 2804, 2820, 2858, 2863, 3037]"
553,555,"[1, 3, 21, 24, 29, 32, 39, 50, 88, 104, 110, 141, 145, 150, 187, 218, 231, 260, 293, 296, 314, 316, 318, 333, 337, 344, 356, 357, 372, 380, 410, 419, 438, 440, 441, 457, 480, 500, 514, 516, 541, 542, 543, 586, 587, 589, 593, 597, 608, 633, 700, 708, 720, 724, 778, 780, 784, 785, 788, 804, 866, 913, 926, 955, 1031, 1033, 1036, 1081, 1088, 1089, 1090, 1092, 1094, 1097, 1124, 1196, 1197, 1198, 1200, 1206, 1208, 1210, 1213, 1214, 1215, 1220, 1222, 1225, 1240, 1249, 1257, 1258, 1259, 1261, 1265, 1266, 1269, 1275, 1285, 1288, 1290, 1307, 1320, 1332, 1358, 1378, 1390, 1394, 1397, 1441, 1454, 1466, 1476, 1500, 1503, 1517, 1541, 1542, 1544, 1569, 1573, 1584, 1591, 1614, 1629, 1641, 1663, 1674, 1690, 1711, 1732, 1777, 1784, 1909, 1921, 1958, 1962, 1968, 1991, 1994, 2000, 2007, 2015, 2018, 2028, 2072, 2085, 2100, 2105, 2115, 2124, 2133, 2134, 2144, 2145, 2150, 2160, 2161, 2174, 2193, 2241, 2243, 2248, 2259, 2288, 2294, 2301, 2302, 2312, 2329, 2335, 2348, 2352, 2359, 2374, 2375, 2376, 2378, 2407, 2418, 2423, 2436, 2445, 2455, 2458, 2463, 2470, 2476, 2504, 2506, 2517, 2527, 2529, 2530, 2531, 2532, 2539, 2571, 2628, 2662, 2671, 2683, 2694, 2706, 2762, 2772, 2796, 2797, 2804, 2846, 2858, 2889, 2907, 2916, 2918, 2948, 2959, 2967, 2985, 2987, 2989, 2997, 3016, 3036, 3072, 3101, 3105, 3107, 3111, 3147, 3175, 3210, 3250, 3251, 3361, 3387, 3392, 3398, 3408, 3412, 3421, 3448, 3450, 3480, 3498, 3505, 3524, 3525, 3526, 3527, 3534, 3550, 3608, 3638, 3671, 3672, 3673, 3678, 3698, 3701, 3702, 3703, 3704, 3715, 3758, 3783, 3844, 3984, 4002, 4003, 4008, 4047, 4086, 6184]"
554,556,"[588, 3081, 4896, 4993, 5816, 5952, 6539, 6754, 7153, 8368, 40815, 41566, 48394, 49649, 54001, 56171, 69844, 72998, 74530, 74789, 76093, 78105, 88125, 93363, 94780, 98809, 112852, 118997, 122890, 162600, 187031]"
555,557,"[10, 150, 165, 231, 318, 344, 527, 648, 1036, 1198, 1291, 1485, 1721, 2028, 2571, 2617, 4306, 4896, 5618, 60069, 134130]"
556,558,"[223, 593, 597, 662, 1073, 1097, 1222, 1259, 1721, 1923, 1968, 2028, 2297, 2568, 2987, 3186, 3274, 3285, 3534, 3824, 3825, 3831, 4062, 4159, 4306, 4308, 4886, 4993, 5064, 5065, 5127, 5152, 5171, 5266, 5329, 5387, 5419, 5420]"
557,559,"[1, 2, 6, 34, 36, 58, 95, 110, 207, 218, 237, 260, 265, 314, 318, 327, 339, 356, 364, 377, 475, 480, 508, 509, 524, 529, 539, 551, 588, 589, 608, 610, 661, 708, 733, 745, 780, 783, 786, 1183, 1210, 1356, 1527, 1566, 1580]"
558,560,"[32, 47, 50, 70, 97, 110, 150, 163, 208, 223, 260, 288, 293, 296, 316, 344, 356, 367, 377, 380, 442, 485, 500, 551, 593, 608, 718, 741, 778, 780, 923, 1080, 1089, 1092, 1111, 1127, 1136, 1193, 1196, 1198, 1199, 1201, 1208, 1210, 1214, 1220, 1222, 1246, 1249, 1274, 1288, 1291, 1365, 1391, 1527, 1580, 1641, 1653, 1673, 1676, 1682, 1704, 1721, 1732, 1884, 1907, 1923, 1961, 2006, 2028, 2115, 2174, 2273, 2291, 2329, 2424, 2541, 2571, 2600, 2605, 2628, 2672, 2677, 2683, 2692, 2696, 2700, 2712, 2716, 2761, 2762, 2763, 2858, 2890, 2959, 3000, 3081, 3083, 3147, 3253, 3285, 3354, 3408, 3452, 3471, 3489, 3578, 3751, 3793, 3822, 3826, 3949, 3967, 3977, 3994, 3996, 4011, 4018, 4027, 4144, 4226, 4270, 4306, 4308, 4310, 4383, 4447, 4720, 4816, 4878, 4963, 4973, 4975, 4979, 4993, 4995, 5072, 5219, 5349, 5378, 5418, 5445, 5481, 5502, 5574, 5613, 5618, 5669, 5679, 5782, 5785, 5810, 5839, 5840, 5878, 5881, 5903, 5952, 5956, 5989, 5991, 6041, 6059, 6119, 6218, 6365, 6539, 6618, 6754, 6773, 6873, 6874, 6934, 6952, 7099, 7153, 7265, 7323, 7361, 7438, 7460, 8376, 8464, 8529, 8604, 8641, 8644, 8665, 8865, 8873, 8874, 8910, 8917, 8958, 8970, 8981, 8984, 26308, 27266, 27368, 27660, 27706, 30810, 31696, 32587, 33493, 33679, 33794, 34048, 34162, 34319, 34437, 35836, 36519, 36529, 37495, 37729, 37733, 38061, 38095, 39435, 40414, 40819, 41285, 44191, 44195, 45081, 45722, 46578, 46723, 46976, 47725, 47997, 48045, 48385, 48394, 48516, 48744, 48774, 49272, 49278, 49530, 51255, 51662, 52281, 52328, 53322, 53519, 54286, 54372, 54503, 54617, 54995, 54997, 55118, 55232, 55247, 55269, 55442, 55444, 56367, 57368, 57669, 58559, 59026, 59369, 60069, 60684, 60756, 61323, 62849, 63072, 63082, 64614, 66097, 67255, 67665, 67997, 68157, 68237, 68886, 68954, 69134, 69481, 69951, 70286, 71156, 73017, 73344, 74458, 74510, 76251, 78209, 79132, 80463, 81591, 82459, 85414, 87869, 88129, 88744, 89470, 89804, 90376, 90531, 91128, 91353, 91529, 91535, 91658, 92694, 94959, 96610, 96945, 97913, 99114, 100383, 102194, 105246, 105954, 106100, 106782, 108932, 109313, 109374, 111384, 112552, 112556, 115149, 115569, 120478, 122882, 122886, 122890, 128360, 130498, 133771, 134130, 134853, 139644, 141866, 143859, 148626, 148881, 152077, 154975, 155288]"
559,561,"[1, 2, 6, 32, 47, 50, 110, 260, 293, 296, 316, 318, 329, 353, 356, 364, 377, 380, 457, 466, 480, 527, 551, 586, 589, 592, 593, 596, 780, 913, 919, 922, 923, 924, 1036, 1073, 1089, 1097, 1129, 1196, 1197, 1198, 1200, 1210, 1213, 1214, 1222, 1230, 1240, 1246, 1250, 1252, 1257, 1258, 1259, 1263, 1265, 1270, 1275, 1278, 1282, 1291, 1302, 1321, 1333, 1347, 1372, 1374, 1376, 1378, 1387, 1394, 1407, 1408, 1517, 1587, 1663, 1682, 1704, 1732, 1954, 1967, 1968, 1982, 1994, 1997, 2000, 2003, 2005, 2012, 2028, 2072, 2109, 2115, 2134, 2143, 2144, 2174, 2194, 2268, 2288, 2291, 2324, 2329, 2372, 2378, 2395, 2402, 2403, 2409, 2410, 2411, 2413, 2416, 2420, 2423, 2455, 2476, 2478, 2502, 2529, 2571, 2599, 2617, 2640, 2641, 2716, 2717, 2762, 2791, 2796, 2797, 2804, 2858, 2918, 2959, 2985, 3033, 3039, 3081, 3087, 3105, 3210, 3255, 3275, 3317, 3441, 3444, 3448, 3471, 3527, 3552, 3555, 3578, 3702, 3703, 3704, 3740, 3753, 3793, 3809, 3868, 3869, 3994, 3996, 4011, 4027, 4085, 4105, 4128, 4223, 4262, 4489, 4499, 4509, 4545, 4571, 4623, 4641, 4679, 4776, 4878, 4886, 4963, 4979, 4993, 5010, 5049, 5152, 5349, 5418, 5500, 5541, 5673, 5945, 5952, 6188, 6377, 6502, 6539, 6664, 6800, 6874, 6947, 7143, 7153, 7310, 7387, 7438, 7458, 8633, 8636, 8665, 8784, 8874, 8950, 30749, 33493, 33794, 34405, 38061, 45186, 46578, 46976, 48516, 48780, 51255, 51540, 51662, 52604, 54286, 54503, 58559, 59315, 59784, 60069, 61024, 63082, 68157, 68358, 68954, 70286, 71535, 73017, 78499, 79132, 80463, 80489, 83134, 86332, 87232, 88129, 88140, 88744, 89745, 91529, 91542, 96737, 97913, 102445, 103228, 105504, 106489, 107406, 108932, 109374, 111364, 112623, 112852, 122882, 122886, 122900, 122920, 134130, 135569, 138036, 139385, 146656, 149406, 164179, 166528]"
560,562,"[1, 50, 110, 223, 296, 318, 337, 356, 364, 455, 508, 527, 529, 539, 588, 589, 593, 678, 968, 1061, 1097, 1197, 1200, 1214, 1219, 1240, 1246, 1249, 1258, 1259, 1265, 1271, 1275, 1285, 1290, 1297, 1302, 1307, 1333, 1347, 1387, 1393, 1441, 1500, 1527, 1625, 1653, 1682, 1704, 1784, 1921, 1961, 1962, 1968, 1974, 1982, 1994, 1997, 2000, 2003, 2005, 2046, 2133, 2144, 2145, 2231, 2232, 2248, 2268, 2288, 2355, 2379, 2396, 2406, 2420, 2424, 2459, 2485, 2571, 2580, 2605, 2648, 2654, 2692, 2762, 2797, 2858, 2871, 2881, 2908, 2916, 2918, 2942, 2959, 2985, 3081, 3105, 3147, 3210, 3275, 3448, 3476, 3481, 3499, 3510, 3578, 3727, 3825, 3863, 3897, 3949, 4018, 4019, 4034, 4128, 4133, 4135, 4210, 4219, 4306, 4442, 4545, 4621, 4720, 4776, 4823, 4886, 4936, 4963, 4995, 5064, 5294, 5296, 5377, 5618, 5669, 5810, 5989, 6242, 6323, 6377, 6502, 6731, 6868, 6870, 6874, 6975, 7022, 7079, 7147, 7160, 7293, 7294, 7340, 7360, 8633, 26357, 27317, 30707, 30749, 32587, 33166, 36529, 44974, 48394, 49286, 53468, 53996, 55118, 56339, 56757, 56941, 56949, 57274, 58047, 58559, 61240, 63082, 64969, 65088, 66203, 68135, 68157, 70336, 71899, 73211, 74324, 78499, 79695, 80831, 80860, 82041, 82167, 83134, 84374, 87306, 88163, 91485, 93840, 97921, 99007, 99191, 100306]"
561,563,"[48, 356, 588, 595, 597, 616, 783, 899, 912, 914, 916, 919, 1017, 1028, 1029, 1033, 1035, 1073, 1088, 1247, 1270, 1387, 1537, 1566, 1907, 1968, 2052, 2059, 2144, 2248, 2324, 2572, 2918, 3967, 4025, 4154, 4447, 4700, 5066, 5618, 5943, 5991, 6266, 6593, 6732, 6958, 7444, 7451, 8533, 8808, 31433, 32289, 33669, 40629, 40815, 42732, 45720, 47382, 49286, 52287, 52975, 55250, 55451, 58154, 60397, 65585, 68954, 69606, 70183, 70293, 70599, 72641, 72737, 74324, 74688, 74868, 77414, 78316, 80549, 80551, 80858, 80860, 81591, 81845, 82152, 85056, 86548, 86833, 86882, 88163, 88810, 90524, 91500, 92259, 94325, 95307, 95441, 96821, 96975, 97921, 100527, 104863, 104906, 105844, 106100, 106487, 107141, 108190, 109483, 111617, 111659, 112552, 114601, 114662, 114762, 115667, 117176, 117529, 118900, 118997, 119145, 128832, 132660, 134368, 134393, 134853, 135887, 139747]"
